starttime	seconds	ctime	dtime	ttime	wait
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	3	2	5	2
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	3	2	5	2
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	2	3	5	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:11 2025	1752850871	4	1	5	1
Fri Jul 18 18:01:12 2025	1752850872	2	4	5	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:13 2025	1752850873	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	4
Fri Jul 18 18:01:11 2025	1752850871	3	3	5	2
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	2	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	3	3	5	2
Fri Jul 18 18:01:13 2025	1752850873	2	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	2	3	5	3
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	3	3	5	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	2	3	5	2
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	2	4	5	3
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	3	3	5	2
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:13 2025	1752850873	0	5	5	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	3
Fri Jul 18 18:01:12 2025	1752850872	3	2	5	2
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	3	2	5	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	2	3	5	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	2	4	5	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	3	2	5	2
Fri Jul 18 18:01:11 2025	1752850871	0	5	5	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	5	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	4
Fri Jul 18 18:01:10 2025	1752850870	3	3	5	2
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	2	4	5	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	5	3
Fri Jul 18 18:01:11 2025	1752850871	2	3	5	2
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	3	2	5	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	3
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	5	4
Fri Jul 18 18:01:11 2025	1752850871	1	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	2	3	5	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	5	5
Fri Jul 18 18:01:10 2025	1752850870	1	4	5	4
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	1	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	1
Fri Jul 18 18:01:10 2025	1752850870	1	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:13 2025	1752850873	2	3	6	2
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	2	4	6	4
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	4	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	2	4	6	4
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	2	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	1
Fri Jul 18 18:01:11 2025	1752850871	3	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	4	2	6	2
Fri Jul 18 18:01:11 2025	1752850871	4	2	6	2
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	4	6	4
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	3	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	4	2	6	2
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	2	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	3	3	6	3
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	2	4	6	3
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	2	4	6	3
Fri Jul 18 18:01:13 2025	1752850873	0	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	3
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	4	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:12 2025	1752850872	3	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	2	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:13 2025	1752850873	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	3
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	4	6	4
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	3
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	2
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	3
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	4
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	2	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	3	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	3	3	6	3
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:13 2025	1752850873	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	3	3	6	3
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	4	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	6
Fri Jul 18 18:01:13 2025	1752850873	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	3	3	6	2
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:10 2025	1752850870	0	6	6	5
Fri Jul 18 18:01:10 2025	1752850870	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	4	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	2	4	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	3	4	6	3
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	5
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:11 2025	1752850871	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	6
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	5
Fri Jul 18 18:01:12 2025	1752850872	4	2	6	2
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
Fri Jul 18 18:01:12 2025	1752850872	0	6	6	4
Fri Jul 18 18:01:12 2025	1752850872	1	5	6	4
